TrialID,SubjID,block,btrial,tord,RT,Selection
5336,45,8,1,56,2814,1
5337,45,8,2,57,2614,0
5338,45,8,3,58,1732,1
5339,45,8,4,59,2143,1
5340,45,8,5,60,9604,0
5341,45,7,1,61,10094,1
5342,45,7,2,62,5788,1
5343,45,7,3,63,2224,1
5344,45,7,4,64,3635,0
5345,45,7,5,65,8823,0
5346,45,10,1,66,6820,0
5347,45,10,2,67,3826,0
5348,45,10,3,68,2444,1
5349,45,10,4,69,3215,1
5350,45,10,5,70,11266,0
5351,45,9,1,71,3906,0
5352,45,9,2,72,11256,1
5353,45,9,3,73,3735,0
5354,45,9,4,74,2303,0
5355,45,9,5,75,7741,1
5356,45,20,1,76,6479,0
5357,45,20,2,77,4246,0
5358,45,20,3,78,2153,0
5359,45,20,4,79,3405,0
5360,45,20,5,80,6950,1
5361,45,11,1,81,6670,1
5362,45,11,2,82,4587,1
5363,45,11,3,83,2013,0
5364,45,11,4,84,5158,1
5365,45,11,5,85,8131,0
5366,45,19,1,86,6179,1
5367,45,19,2,87,8242,0
5368,45,19,3,88,2444,0
5369,45,19,4,89,4657,0
5370,45,19,5,90,3755,0
5371,45,24,1,91,7250,0
5372,45,24,2,92,3415,0
5373,45,24,3,93,1462,0
5374,45,24,4,94,8212,0
5375,45,24,5,95,4176,1
5376,45,18,1,96,5738,1
5377,45,18,2,97,6329,1
5378,45,18,3,98,2674,0
5379,45,18,4,99,3736,1
5380,45,18,5,100,4777,0
5381,45,5,1,101,4406,1
5382,45,5,2,102,5618,1
5383,45,5,3,103,2353,0
5384,45,5,4,104,2183,1
5385,45,5,5,105,7481,1
5386,45,14,1,106,6309,0
5387,45,14,2,107,6769,0
5388,45,14,3,108,2363,0
5389,45,14,4,109,3796,0
5390,45,14,5,110,4436,0
5391,45,4,1,111,4126,0
5392,45,4,2,112,6880,0
5393,45,4,3,113,3725,1
5394,45,4,4,114,1783,0
5395,45,4,5,115,6199,1
5396,45,17,1,116,3975,0
5397,45,17,2,117,6129,1
5398,45,17,3,118,3515,1
5399,45,17,4,119,1803,1
5400,45,17,5,120,2854,0
5401,46,7,1,1,12177,1
5402,46,7,2,2,5898,1
5403,46,7,3,3,4867,1
5404,46,7,4,4,5068,0
5405,46,7,5,5,8973,0
5406,46,18,1,6,4837,1
5407,46,18,2,7,4066,1
5408,46,18,3,8,4046,0
5409,46,18,4,9,4366,1
5410,46,18,5,10,5448,0
5411,46,13,1,11,5798,1
5412,46,13,2,12,6189,1
5413,46,13,3,13,3385,1
5414,46,13,4,14,4296,1
5415,46,13,5,15,4406,1
5416,46,5,1,16,11466,1
5417,46,5,2,17,6399,1
5418,46,5,3,18,2374,0
5419,46,5,4,19,3235,1
5420,46,5,5,20,7360,1
5421,46,21,1,21,10004,0
5422,46,21,2,22,7531,1
5423,46,21,3,23,2063,1
5424,46,21,4,24,6459,0
5425,46,21,5,25,3895,1
5426,46,9,1,26,6499,0
5427,46,9,2,27,6510,1
5428,46,9,3,28,2844,0
5429,46,9,4,29,3224,0
5430,46,9,5,30,7761,1
5431,46,23,1,31,4507,1
5432,46,23,2,32,7010,0
5433,46,23,3,33,2173,0
5434,46,23,4,34,2564,0
5435,46,23,5,35,4647,0
5436,46,22,1,36,4797,0
5437,46,22,2,37,4497,0
5438,46,22,3,38,2023,0
5439,46,22,4,39,3155,1
5440,46,22,5,40,3495,0
5441,46,3,1,41,4577,1
5442,46,3,2,42,4426,0
5443,46,3,3,43,3275,1
5444,46,3,4,44,3555,0
5445,46,3,5,45,6860,0
5446,46,20,1,46,7020,0
5447,46,20,2,47,3315,0
5448,46,20,3,48,2443,0
5449,46,20,4,49,3205,0
5450,46,20,5,50,2283,1
5451,46,4,1,51,5317,1
5452,46,4,2,52,8132,0
5453,46,4,3,53,1892,1
5454,46,4,4,54,2283,0
5455,46,4,5,55,8362,1
5456,46,14,1,56,5277,0
5457,46,14,2,57,8792,0
5458,46,14,3,58,2373,0
5459,46,14,4,59,3956,0
5460,46,14,5,60,3945,0
5461,46,11,1,61,5979,1
5462,46,11,2,62,7580,1
5463,46,11,3,63,2674,0
5464,46,11,4,64,2794,1
5465,46,11,5,65,6429,0
5466,46,19,1,66,6039,1
5467,46,19,2,67,8241,0
5468,46,19,3,68,2123,0
5469,46,19,4,69,4236,0
5470,46,19,5,70,3855,0
5471,46,1,1,71,4667,1
5472,46,1,2,72,7901,1
5473,46,1,3,73,2363,0
5474,46,1,4,74,2494,1
5475,46,1,5,75,5728,0
5476,46,12,1,76,4407,1
5477,46,12,2,77,3635,1
5478,46,12,3,78,1902,1
5479,46,12,4,79,2193,1
5480,46,12,5,80,6529,0
5481,46,8,1,81,4727,0
5482,46,8,2,82,3174,0
5483,46,8,3,83,2284,1
5484,46,8,4,84,2463,1
5485,46,8,5,85,6709,0
5486,46,24,1,86,5668,0
5487,46,24,2,87,3024,0
5488,46,24,3,88,1492,0
5489,46,24,4,89,3275,0
5490,46,24,5,90,3725,1
5491,46,17,1,91,3986,0
5492,46,17,2,92,4226,1
5493,46,17,3,93,2103,1
5494,46,17,4,94,1632,1
5495,46,17,5,95,1973,0
5496,46,6,1,96,3845,0
5497,46,6,2,97,2694,1
5498,46,6,3,98,1693,1
5499,46,6,4,99,2123,1
5500,46,6,5,100,6309,0
5501,46,15,1,101,6069,1
5502,46,15,2,102,3325,1
5503,46,15,3,103,1292,0
5504,46,15,4,104,1803,0
5505,46,15,5,105,3125,0
5506,46,10,1,106,4576,0
5507,46,10,2,107,3064,0
5508,46,10,3,108,1362,1
5509,46,10,4,109,2043,1
5510,46,10,5,110,10324,0
5511,46,2,1,111,6159,1
5512,46,2,2,112,4076,0
5513,46,2,3,113,1312,0
5514,46,2,4,114,1552,0
5515,46,2,5,115,5829,1
5516,46,16,1,116,5308,1
5517,46,16,2,117,3515,1
5518,46,16,3,118,1362,1
5519,46,16,4,119,2443,1
5520,46,16,5,120,2444,0
5521,47,14,1,1,15492,0
5522,47,14,2,2,15262,1
5523,47,14,3,3,9584,0
5524,47,14,4,4,6269,0
5525,47,14,5,5,6800,0
5526,47,8,1,6,6089,1
5527,47,8,2,7,11797,0
5528,47,8,3,8,4887,1
5529,47,8,4,9,3425,1
5530,47,8,5,10,11557,0
5531,47,3,1,11,13990,1
5532,47,3,2,12,6229,0
5533,47,3,3,13,2874,1
5534,47,3,4,14,3926,0
5535,47,3,5,15,9053,0
5536,47,10,1,16,10374,0
5537,47,10,2,17,5007,0
5538,47,10,3,18,3435,1
5539,47,10,4,19,2874,1
5540,47,10,5,20,11968,0
5541,47,9,1,21,5969,0
5542,47,9,2,22,9935,1
5543,47,9,3,23,3185,0
5544,47,9,4,24,2313,0
5545,47,9,5,25,13800,1
5546,47,12,1,26,6720,1
5547,47,12,2,27,5468,1
5548,47,12,3,28,2915,1
5549,47,12,4,29,3154,1
5550,47,12,5,30,7640,0
5551,47,1,1,31,11326,1
5552,47,1,2,32,6289,1
5553,47,1,3,33,2984,0
5554,47,1,4,34,2744,1
5555,47,1,5,35,7751,0
5556,47,16,1,36,14651,1
5557,47,16,2,37,3985,1
5558,47,16,3,38,2293,1
5559,47,16,4,39,3906,1
5560,47,16,5,40,3786,1
5561,47,24,1,41,9984,0
5562,47,24,2,42,3255,0
5563,47,24,3,43,2403,0
5564,47,24,4,44,6990,0
5565,47,24,5,45,3816,1
5566,47,22,1,46,7341,0
5567,47,22,2,47,5138,0
5568,47,22,3,48,2174,0
5569,47,22,4,49,3234,1
5570,47,22,5,50,3886,0
5571,47,11,1,51,7872,1
5572,47,11,2,52,5188,1
5573,47,11,3,53,2133,0
5574,47,11,4,54,4697,1
5575,47,11,5,55,12297,0
5576,47,7,1,56,11356,1
5577,47,7,2,57,6400,1
5578,47,7,3,58,2944,1
5579,47,7,4,59,3686,0
5580,47,7,5,60,10986,0
5581,47,18,1,61,6910,1
5582,47,18,2,62,4567,1
5583,47,18,3,63,5188,0
5584,47,18,4,64,3966,1
5585,47,18,5,65,5067,0
5586,47,19,1,66,7471,1
5587,47,19,2,67,10365,0
5588,47,19,3,68,2223,0
5589,47,19,4,69,4527,0
5590,47,19,5,70,7300,0
5591,47,5,1,71,6329,1
5592,47,5,2,72,5798,1
5593,47,5,3,73,2774,0
5594,47,5,4,74,2814,1
5595,47,5,5,75,8002,1
5596,47,6,1,76,9954,0
5597,47,6,2,77,7070,1
5598,47,6,3,78,1882,1
5599,47,6,4,79,1863,1
5600,47,6,5,80,7000,0
5601,47,21,1,81,18948,0
5602,47,21,2,82,8763,1
5603,47,21,3,83,1923,1
5604,47,21,4,84,4757,0
5605,47,21,5,85,4206,1
5606,47,20,1,86,7841,0
5607,47,20,2,87,4246,0
5608,47,20,3,88,2994,0
5609,47,20,4,89,3465,0
5610,47,20,5,90,5267,1
5611,47,17,1,91,5078,0
5612,47,17,2,92,9243,1
5613,47,17,3,93,2874,1
5614,47,17,4,94,2023,1
5615,47,17,5,95,4026,0
5616,47,13,1,96,5999,1
5617,47,13,2,97,9514,1
5618,47,13,3,98,2194,1
5619,47,13,4,99,4717,1
5620,47,13,5,100,5027,1
5621,47,2,1,101,6519,1
5622,47,2,2,102,6369,0
5623,47,2,3,103,9844,0
5624,47,2,4,104,3124,0
5625,47,2,5,105,12688,1
5626,47,15,1,106,7080,1
5627,47,15,2,107,3865,1
5628,47,15,3,108,1622,0
5629,47,15,4,109,2183,0
5630,47,15,5,110,3344,0
5631,47,4,1,111,2965,0
5632,47,4,2,112,7651,0
5633,47,4,3,113,5537,1
5634,47,4,4,114,2043,0
5635,47,4,5,115,11937,1
5636,47,23,1,116,7631,1
5637,47,23,2,117,8843,0
5638,47,23,3,118,1963,0
5639,47,23,4,119,2303,0
5640,47,23,5,120,7061,0
5641,48,5,1,1,11797,1
5642,48,5,2,2,8363,1
5643,48,5,3,3,6510,0
5644,48,5,4,4,5949,1
5645,48,5,5,5,11557,1
5646,48,19,1,6,14511,1
5647,48,19,2,7,15121,0
5648,48,19,3,8,3825,0
5649,48,19,4,9,5838,0
5650,48,19,5,10,5417,0
5651,48,11,1,11,8022,1
5652,48,11,2,12,8002,1
5653,48,11,3,13,2975,0
5654,48,11,4,14,2804,1
5655,48,11,5,15,9703,0
5656,48,14,1,16,7301,0
5657,48,14,2,17,5508,0
5658,48,14,3,18,3044,0
5659,48,14,4,19,4186,0
5660,48,14,5,20,4336,0
5661,48,8,1,21,14952,1
5662,48,8,2,22,5298,0
5663,48,8,3,23,2143,1
5664,48,8,4,24,3245,1
5665,48,8,5,25,8422,0
5666,48,9,1,26,6389,0
5667,48,9,2,27,11536,1
5668,48,9,3,28,2944,0
5669,48,9,4,29,2194,0
5670,48,9,5,30,13880,1
5671,48,24,1,31,9243,0
5672,48,24,2,32,3626,0
5673,48,24,3,33,1502,0
5674,48,24,4,34,7591,0
5675,48,24,5,35,3605,1
5676,48,4,1,36,5388,0
5677,48,4,2,37,8392,0
5678,48,4,3,38,2253,1
5679,48,4,4,39,2724,0
5680,48,4,5,40,10435,1
5681,48,3,1,41,11086,1
5682,48,3,2,42,6580,0
5683,48,3,3,43,3225,1
5684,48,3,4,44,7991,0
5685,48,3,5,45,6680,0
5686,48,15,1,46,8362,1
5687,48,15,2,47,3535,1
5688,48,15,3,48,1612,0
5689,48,15,4,49,2303,0
5690,48,15,5,50,3355,0
5691,48,22,1,51,6890,0
5692,48,22,2,52,4496,0
5693,48,22,3,53,1933,0
5694,48,22,4,54,2724,1
5695,48,22,5,55,3175,0
5696,48,1,1,56,7120,1
5697,48,1,2,57,5608,1
5698,48,1,3,58,1682,0
5699,48,1,4,59,2634,1
5700,48,1,5,60,7351,0
5701,48,13,1,61,6129,1
5702,48,13,2,62,5478,1
5703,48,13,3,63,1953,1
5704,48,13,4,64,3525,1
5705,48,13,5,65,3425,1
5706,48,21,1,66,18326,0
5707,48,21,2,67,7701,1
5708,48,21,3,68,1862,1
5709,48,21,4,69,4126,0
5710,48,21,5,70,4266,1
5711,48,7,1,71,8372,1
5712,48,7,2,72,6399,1
5713,48,7,3,73,2663,1
5714,48,7,4,74,4326,0
5715,48,7,5,75,8643,0
5716,48,10,1,76,9875,0
5717,48,10,2,77,4717,0
5718,48,10,3,78,1793,1
5719,48,10,4,79,2985,1
5720,48,10,5,80,14060,0
5721,48,17,1,81,4045,0
5722,48,17,2,82,4166,1
5723,48,17,3,83,3175,1
5724,48,17,4,84,1803,1
5725,48,17,5,85,2153,0
5726,48,6,1,86,5978,0
5727,48,6,2,87,3405,1
5728,48,6,3,88,1793,1
5729,48,6,4,89,2845,1
5730,48,6,5,90,6309,0
5731,48,16,1,91,4677,1
5732,48,16,2,92,4036,1
5733,48,16,3,93,1872,1
5734,48,16,4,94,2904,1
5735,48,16,5,95,3636,1
5736,48,12,1,96,6880,1
5737,48,12,2,97,4246,1
5738,48,12,3,98,1903,1
5739,48,12,4,99,2454,1
5740,48,12,5,100,6319,0
5741,48,23,1,101,4757,1
5742,48,23,2,102,7931,0
5743,48,23,3,103,1552,0
5744,48,23,4,104,1792,0
5745,48,23,5,105,6609,0
5746,48,20,1,106,6329,0
5747,48,20,2,107,7030,0
5748,48,20,3,108,2644,0
5749,48,20,4,109,3015,0
5750,48,20,5,110,4757,1
5751,48,18,1,111,6119,1
5752,48,18,2,112,3886,1
5753,48,18,3,113,1883,0
5754,48,18,4,114,4476,1
5755,48,18,5,115,5708,0
5756,48,2,1,116,8142,1
5757,48,2,2,117,5357,0
5758,48,2,3,118,2353,0
5759,48,2,4,119,1943,0
5760,48,2,5,120,7591,1
5761,49,5,1,1,4576,1
5762,49,5,2,2,3825,1
5763,49,5,3,3,2914,0
5764,49,5,4,4,2043,1
5765,49,5,5,5,7000,1
5766,49,4,1,6,3074,0
5767,49,4,2,7,7271,0
5768,49,4,3,8,4005,1
5769,49,4,4,9,2083,0
5770,49,4,5,10,6650,1
5771,49,11,1,11,6780,1
5772,49,11,2,12,4927,1
5773,49,11,3,13,2253,0
5774,49,11,4,14,2273,1
5775,49,11,5,15,7270,0
5776,49,19,1,16,6539,1
5777,49,19,2,17,7461,0
5778,49,19,3,18,2383,0
5779,49,19,4,19,4526,0
5780,49,19,5,20,4196,0
5781,49,10,1,21,5317,0
5782,49,10,2,22,3125,0
5783,49,10,3,23,2924,1
5784,49,10,4,24,2564,1
5785,49,10,5,25,12578,0
5786,49,21,1,26,7370,0
5787,49,21,2,27,7941,1
5788,49,21,3,28,1852,1
5789,49,21,4,29,5058,0
5790,49,21,5,30,4546,1
5791,49,17,1,31,4096,0
5792,49,17,2,32,4307,1
5793,49,17,3,33,2673,1
5794,49,17,4,34,1802,1
5795,49,17,5,35,2033,0
5796,49,18,1,36,4837,1
5797,49,18,2,37,3595,1
5798,49,18,3,38,2253,0
5799,49,18,4,39,3535,1
5800,49,18,5,40,3505,0
5801,49,12,1,41,3244,1
5802,49,12,2,42,4416,1
5803,49,12,3,43,2193,1
5804,49,12,4,44,1622,1
5805,49,12,5,45,6479,0
5806,49,8,1,46,2865,1
5807,49,8,2,47,3124,0
5808,49,8,3,48,1753,1
5809,49,8,4,49,1793,1
5810,49,8,5,50,7812,1
5811,49,9,1,51,4387,0
5812,49,9,2,52,4847,1
5813,49,9,3,53,1903,0
5814,49,9,4,54,2123,0
5815,49,9,5,55,7420,1
5816,49,16,1,56,6900,0
5817,49,16,2,57,3725,1
5818,49,16,3,58,1893,1
5819,49,16,4,59,5868,1
5820,49,16,5,60,3375,1
5821,49,14,1,61,5388,0
5822,49,14,2,62,4797,0
5823,49,14,3,63,1943,0
5824,49,14,4,64,4096,0
5825,49,14,5,65,4056,0
5826,49,24,1,66,5467,0
5827,49,24,2,67,2824,0
5828,49,24,3,68,1271,0
5829,49,24,4,69,3495,0
5830,49,24,5,70,3425,1
5831,49,23,1,71,4306,1
5832,49,23,2,72,3615,0
5833,49,23,3,73,1802,0
5834,49,23,4,74,2083,0
5835,49,23,5,75,4526,0
5836,49,20,1,76,7130,0
5837,49,20,2,77,4146,0
5838,49,20,3,78,2483,0
5839,49,20,4,79,2784,0
5840,49,20,5,80,2113,1
5841,49,13,1,81,5188,1
5842,49,13,2,82,5848,1
5843,49,13,3,83,2304,1
5844,49,13,4,84,4266,1
5845,49,13,5,85,3655,1
5846,49,3,1,86,8112,1
5847,49,3,2,87,4196,0
5848,49,3,3,88,1843,1
5849,49,3,4,89,2965,0
5850,49,3,5,90,6359,0
5851,49,6,1,91,6069,0
5852,49,6,2,92,6509,1
5853,49,6,3,93,1503,1
5854,49,6,4,94,2013,1
5855,49,6,5,95,6710,0
5856,49,1,1,96,4146,1
5857,49,1,2,97,5107,1
5858,49,1,3,98,2904,0
5859,49,1,4,99,2594,1
5860,49,1,5,100,6289,0
5861,49,7,1,101,8552,1
5862,49,7,2,102,5018,1
5863,49,7,3,103,2363,1
5864,49,7,4,104,3565,0
5865,49,7,5,105,10766,0
5866,49,2,1,106,5908,1
5867,49,2,2,107,4987,0
5868,49,2,3,108,2614,0
5869,49,2,4,109,2384,0
5870,49,2,5,110,12648,1
5871,49,15,1,111,6189,1
5872,49,15,2,112,2774,1
5873,49,15,3,113,1372,0
5874,49,15,4,114,1913,0
5875,49,15,5,115,3385,0
5876,49,22,1,116,4777,0
5877,49,22,2,117,4687,0
5878,49,22,3,118,1683,0
5879,49,22,4,119,2323,1
5880,49,22,5,120,3225,0
5881,50,17,1,1,5759,0
5882,50,17,2,2,5218,1
5883,50,17,3,3,3425,1
5884,50,17,4,4,3605,1
5885,50,17,5,5,3405,0
5886,50,21,1,6,18025,0
5887,50,21,2,7,8112,1
5888,50,21,3,8,2664,1
5889,50,21,4,9,5407,0
5890,50,21,5,10,4206,1
5891,50,20,1,11,6910,0
5892,50,20,2,12,6409,0
5893,50,20,3,13,3215,0
5894,50,20,4,14,4006,0
5895,50,20,5,15,3515,1
5896,50,13,1,16,6149,1
5897,50,13,2,17,6360,1
5898,50,13,3,18,2574,1
5899,50,13,4,19,3746,1
5900,50,13,5,20,4016,1
5901,50,4,1,21,6379,0
5902,50,4,2,22,8302,0
5903,50,4,3,23,2093,1
5904,50,4,4,24,2694,0
5905,50,4,5,25,13420,0
5906,50,11,1,26,7181,1
5907,50,11,2,27,8993,1
5908,50,11,3,28,2684,0
5909,50,11,4,29,2654,1
5910,50,11,5,30,11447,0
5911,50,5,1,31,10916,1
5912,50,5,2,32,8643,1
5913,50,5,3,33,1943,0
5914,50,5,4,34,3585,1
5915,50,5,5,35,13830,1
5916,50,9,1,36,6770,0
5917,50,9,2,37,7761,1
5918,50,9,3,38,2304,0
5919,50,9,4,39,1873,0
5920,50,9,5,40,11706,1
5921,50,12,1,41,6309,1
5922,50,12,2,42,4426,1
5923,50,12,3,43,2955,1
5924,50,12,4,44,2333,1
5925,50,12,5,45,6800,0
5926,50,8,1,46,4466,1
5927,50,8,2,47,4156,0
5928,50,8,3,48,2073,1
5929,50,8,4,49,1792,1
5930,50,8,5,50,9845,0
5931,50,10,1,51,5368,0
5932,50,10,2,52,3955,0
5933,50,10,3,53,1712,1
5934,50,10,4,54,2263,1
5935,50,10,5,55,8222,0
5936,50,1,1,56,6539,1
5937,50,1,2,57,7130,1
5938,50,1,3,58,1833,0
5939,50,1,4,59,2413,1
5940,50,1,5,60,6600,0
5941,50,18,1,61,5418,1
5942,50,18,2,62,4016,1
5943,50,18,3,63,2534,0
5944,50,18,4,64,3745,1
5945,50,18,5,65,4116,0
5946,50,3,1,66,6779,1
5947,50,3,2,67,5087,0
5948,50,3,3,68,2774,1
5949,50,3,4,69,4116,0
5950,50,3,5,70,6499,0
5951,50,24,1,71,6770,0
5952,50,24,2,72,2844,0
5953,50,24,3,73,1733,0
5954,50,24,4,74,3235,0
5955,50,24,5,75,3465,1
5956,50,2,1,76,6630,1
5957,50,2,2,77,4627,0
5958,50,2,3,78,2263,0
5959,50,2,4,79,1652,0
5960,50,2,5,80,7180,1
5961,50,6,1,81,4327,0
5962,50,6,2,82,3745,1
5963,50,6,3,83,1802,1
5964,50,6,4,84,1953,1
5965,50,6,5,85,6420,0
5966,50,15,1,86,5418,1
5967,50,15,2,87,2984,1
5968,50,15,3,88,1312,0
5969,50,15,4,89,1962,0
5970,50,15,5,90,3585,0
5971,50,16,1,91,4186,1
5972,50,16,2,92,3505,1
5973,50,16,3,93,1532,1
5974,50,16,4,94,2123,1
5975,50,16,5,95,3295,1
5976,50,19,1,96,6560,1
5977,50,19,2,97,10845,0
5978,50,19,3,98,1863,0
5979,50,19,4,99,3876,0
5980,50,19,5,100,3725,0
5981,50,7,1,101,6660,1
5982,50,7,2,102,3645,1
5983,50,7,3,103,1822,1
5984,50,7,4,104,2673,0
5985,50,7,5,105,7501,0
5986,50,14,1,106,8012,0
5987,50,14,2,107,5018,0
5988,50,14,3,108,2654,0
5989,50,14,4,109,3455,0
5990,50,14,5,110,4005,0
5991,50,22,1,111,4617,0
5992,50,22,2,112,4396,0
5993,50,22,3,113,1693,0
5994,50,22,4,114,2473,1
5995,50,22,5,115,3095,0
5996,50,23,1,116,4577,1
5997,50,23,2,117,7851,0
5998,50,23,3,118,1822,0
5999,50,23,4,119,1753,0
6000,50,23,5,120,4857,0
6001,51,19,1,1,6800,1
6002,51,19,2,2,10075,0
6003,51,19,3,3,4877,0
6004,51,19,4,4,5809,0
6005,51,19,5,5,5608,0
6006,51,15,1,6,6379,1
6007,51,15,2,7,3555,1
6008,51,15,3,8,1973,0
6009,51,15,4,9,2494,0
6010,51,15,5,10,3515,0
6011,51,2,1,11,6990,1
6012,51,2,2,12,5738,0
6013,51,2,3,13,2393,0
6014,51,2,4,14,3014,0
6015,51,2,5,15,8302,1
6016,51,18,1,16,4797,1
6017,51,18,2,17,3685,1
6018,51,18,3,18,2794,0
6019,51,18,4,19,3766,1
6020,51,18,5,20,3295,0
6021,51,7,1,21,11877,1
6022,51,7,2,22,5568,1
6023,51,7,3,23,2394,1
6024,51,7,4,24,4306,0
6025,51,7,5,25,8743,0
6026,51,16,1,26,11036,0
6027,51,16,2,27,4266,1
6028,51,16,3,28,1662,1
6029,51,16,4,29,3716,1
6030,51,16,5,30,3846,1
6031,51,9,1,31,4867,0
6032,51,9,2,32,7431,1
6033,51,9,3,33,2013,0
6034,51,9,4,34,2023,0
6035,51,9,5,35,6149,1
6036,51,12,1,36,5327,1
6037,51,12,2,37,3866,1
6038,51,12,3,38,3275,1
6039,51,12,4,39,1533,1
6040,51,12,5,40,6029,0
6041,51,20,1,41,6189,0
6042,51,20,2,42,3535,0
6043,51,20,3,43,2293,0
6044,51,20,4,44,2924,0
6045,51,20,5,45,3014,1
6046,51,8,1,46,3996,1
6047,51,8,2,47,8082,0
6048,51,8,3,48,2964,1
6049,51,8,4,49,1963,1
6050,51,8,5,50,7791,1
6051,51,4,1,51,2794,0
6052,51,4,2,52,6619,0
6053,51,4,3,53,4186,1
6054,51,4,4,54,2413,0
6055,51,4,5,55,6290,1
6056,51,5,1,56,5268,1
6057,51,5,2,57,4026,1
6058,51,5,3,58,2393,0
6059,51,5,4,59,2133,1
6060,51,5,5,60,6079,1
6061,51,10,1,61,7311,0
6062,51,10,2,62,3755,0
6063,51,10,3,63,2443,1
6064,51,10,4,64,3665,1
6065,51,10,5,65,5127,0
6066,51,1,1,66,4417,1
6067,51,1,2,67,5018,1
6068,51,1,3,68,2494,0
6069,51,1,4,69,2293,1
6070,51,1,5,70,6590,0
6071,51,14,1,71,6440,0
6072,51,14,2,72,8913,0
6073,51,14,3,73,2073,0
6074,51,14,4,74,3716,0
6075,51,14,5,75,4847,0
6076,51,24,1,76,7491,0
6077,51,24,2,77,3385,0
6078,51,24,3,78,1623,0
6079,51,24,4,79,3184,0
6080,51,24,5,80,3796,1
6081,51,23,1,81,5788,1
6082,51,23,2,82,8302,0
6083,51,23,3,83,2003,0
6084,51,23,4,84,2223,0
6085,51,23,5,85,8082,0
6086,51,6,1,86,4607,0
6087,51,6,2,87,6799,1
6088,51,6,3,88,1241,1
6089,51,6,4,89,2334,1
6090,51,6,5,90,6449,0
6091,51,13,1,91,6560,1
6092,51,13,2,92,5398,1
6093,51,13,3,93,2133,1
6094,51,13,4,94,2284,1
6095,51,13,5,95,3625,1
6096,51,22,1,96,3886,0
6097,51,22,2,97,4566,0
6098,51,22,3,98,1663,0
6099,51,22,4,99,2714,1
6100,51,22,5,100,2704,0
6101,51,3,1,101,5628,1
6102,51,3,2,102,4086,0
6103,51,3,3,103,1342,1
6104,51,3,4,104,2684,0
6105,51,3,5,105,6540,0
6106,51,11,1,106,6439,1
6107,51,11,2,107,4316,1
6108,51,11,3,108,1892,0
6109,51,11,4,109,1472,1
6110,51,11,5,110,6920,0
6111,51,21,1,111,9163,0
6112,51,21,2,112,7421,1
6113,51,21,3,113,1242,1
6114,51,21,4,114,2223,0
6115,51,21,5,115,3315,1
6116,51,17,1,116,3775,0
6117,51,17,2,117,3886,1
6118,51,17,3,118,1643,1
6119,51,17,4,119,1672,1
6120,51,17,5,120,1933,0
6121,52,5,1,1,10896,1
6122,52,5,2,2,8141,1
6123,52,5,3,3,6570,0
6124,52,5,4,4,5178,1
6125,52,5,5,5,10244,1
6126,52,21,1,6,18867,0
6127,52,21,2,7,8312,1
6128,52,21,3,8,2453,1
6129,52,21,4,9,5558,0
6130,52,21,5,10,6680,1
6131,52,2,1,11,8482,1
6132,52,2,2,12,5558,0
6133,52,2,3,13,2844,0
6134,52,2,4,14,2423,0
6135,52,2,5,15,8613,1
6136,52,13,1,16,8622,1
6137,52,13,2,17,6890,1
6138,52,13,3,18,3405,1
6139,52,13,4,19,5437,1
6140,52,13,5,20,5197,1
6141,52,23,1,21,6830,1
6142,52,23,2,22,9724,0
6143,52,23,3,23,2233,0
6144,52,23,4,24,2484,0
6145,52,23,5,25,8161,0
6146,52,18,1,26,6900,1
6147,52,18,2,27,5998,1
6148,52,18,3,28,2794,0
6149,52,18,4,29,4236,1
6150,52,18,5,30,4697,0
6151,52,10,1,31,5608,0
6152,52,10,2,32,5388,0
6153,52,10,3,33,1923,1
6154,52,10,4,34,3866,1
6155,52,10,5,35,13309,0
6156,52,16,1,36,5869,1
6157,52,16,2,37,5158,1
6158,52,16,3,38,2844,1
6159,52,16,4,39,2794,1
6160,52,16,5,40,4006,1
6161,52,17,1,41,4967,0
6162,52,17,2,42,7561,1
6163,52,17,3,43,3305,1
6164,52,17,4,44,2153,1
6165,52,17,5,45,2734,0
6166,52,8,1,46,4837,1
6167,52,8,2,47,6549,0
6168,52,8,3,48,2093,1
6169,52,8,4,49,2193,1
6170,52,8,5,50,11396,0
6171,52,1,1,51,7590,1
6172,52,1,2,52,7090,1
6173,52,1,3,53,2153,0
6174,52,1,4,54,3084,1
6175,52,1,5,55,9174,0
6176,52,9,1,56,7751,0
6177,52,9,2,57,10014,1
6178,52,9,3,58,2663,0
6179,52,9,4,59,2875,0
6180,52,9,5,60,15192,1
6181,52,12,1,61,9574,1
6182,52,12,2,62,6880,1
6183,52,12,3,63,2674,1
6184,52,12,4,64,3926,1
6185,52,12,5,65,7090,0
6186,52,14,1,66,7781,0
6187,52,14,2,67,13329,1
6188,52,14,3,68,3885,1
6189,52,14,4,69,4417,0
6190,52,14,5,70,4236,1
6191,52,6,1,71,6109,0
6192,52,6,2,72,3325,1
6193,52,6,3,73,2183,1
6194,52,6,4,74,2704,1
6195,52,6,5,75,10455,0
6196,52,11,1,76,7140,1
6197,52,11,2,77,11977,0
6198,52,11,3,78,2824,1
6199,52,11,4,79,2975,1
6200,52,11,5,80,10725,0
6201,52,20,1,81,7450,0
6202,52,20,2,82,7280,0
6203,52,20,3,83,4166,0
6204,52,20,4,84,3866,0
6205,52,20,5,85,7631,1
6206,52,19,1,86,11747,1
6207,52,19,2,87,11096,0
6208,52,19,3,88,2103,0
